record_id,sheet,row_number,term,normalized_term,workbook_category,workbook_status,workbook_confidence,workbook_mapping,verification_disposition,reason,recommended_review_action
operator-catalog-R87,Operator_Catalog,87,frame:,frame:,Frames,Production-ready,,frame:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R88,Operator_Catalog,88,new:frame,new:frame,Frames,Production-ready,,new:frame,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R89,Operator_Catalog,89,is:full,is:full,Frames,Production-ready,,is:full,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R90,Operator_Catalog,90,is:foil,is:foil,Frames,Production-ready,,is:foil,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R91,Operator_Catalog,91,is:nonfoil,is:nonfoil,Frames,Production-ready,,is:nonfoil,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R92,Operator_Catalog,92,is:etched,is:etched,Frames,Production-ready,,is:etched,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R93,Operator_Catalog,93,is:glossy,is:glossy,Frames,Production-ready,,is:glossy,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R94,Operator_Catalog,94,is:hires,is:hires,Frames,Production-ready,,is:hires,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R95,Operator_Catalog,95,stamp:,stamp:,Frames,Production-ready,,stamp:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R96,Operator_Catalog,96,is:universesbeyond,is:universesbeyond,Frames,Production-ready,,is:universesbeyond,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R97,Operator_Catalog,97,not:universesbeyond,not:universesbeyond,Frames,Production-ready,,not:universesbeyond,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R98,Operator_Catalog,98,is:default,is:default,Frames,Production-ready,,is:default,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R99,Operator_Catalog,99,is:atypical,is:atypical,Frames,Production-ready,,is:atypical,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R100,Operator_Catalog,100,game:,game:,Games,Production-ready,,game:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R101,Operator_Catalog,101,in:[game],in:[game],Games,Production-ready,,in:[game],VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R102,Operator_Catalog,102,is:digital,is:digital,Games,Production-ready,,is:digital,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R103,Operator_Catalog,103,is:alchemy,is:alchemy,Games,Production-ready,,is:alchemy,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R104,Operator_Catalog,104,is:rebalanced,is:rebalanced,Games,Production-ready,,is:rebalanced,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R105,Operator_Catalog,105,is:promo,is:promo,Games,Production-ready,,is:promo,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R106,Operator_Catalog,106,is:spotlight,is:spotlight,Games,Production-ready,,is:spotlight,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R107,Operator_Catalog,107,is:scryfallpreview,is:scryfallpreview,Games,Production-ready,,is:scryfallpreview,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R108,Operator_Catalog,108,year,year,Date,Production-ready,,year,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R109,Operator_Catalog,109,date,date,Date,Production-ready,,date,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R110,Operator_Catalog,110,art:,art:,Tagger,Tag-dependent,,art:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R111,Operator_Catalog,111,function:,function:,Tagger,Tag-dependent,,function:,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
operator-catalog-R112,Operator_Catalog,112,is:reprint,is:reprint,Reprints,Production-ready,,is:reprint,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R113,Operator_Catalog,113,not:reprint,not:reprint,Reprints,Production-ready,,not:reprint,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R114,Operator_Catalog,114,is:unique,is:unique,Reprints,Production-ready,,is:unique,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R115,Operator_Catalog,115,prints,prints,Reprints,Production-ready,,prints,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R116,Operator_Catalog,116,sets,sets,Reprints,Production-ready,,sets,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R117,Operator_Catalog,117,paperprints,paperprints,Reprints,Production-ready,,paperprints,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R118,Operator_Catalog,118,papersets,papersets,Reprints,Production-ready,,papersets,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R119,Operator_Catalog,119,lang:,lang:,Language,Production-ready,,lang:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R120,Operator_Catalog,120,lang:any,lang:any,Language,Production-ready,,lang:any,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R121,Operator_Catalog,121,new:language,new:language,Language,Production-ready,,new:language,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R122,Operator_Catalog,122,in:[language],in:[language],Language,Production-ready,,in:[language],VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R123,Operator_Catalog,123,-,-,Boolean,Production-ready,,-,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R124,Operator_Catalog,124,not:,not:,Boolean,Production-ready,,not:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R125,Operator_Catalog,125,OR,or,Boolean,Production-ready,,OR,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R126,Operator_Catalog,126,(...),(...),Boolean,Production-ready,,(...),VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
operator-catalog-R127,Operator_Catalog,127,field:/.../,field:/.../,Regex,Production-ready,,field:/.../,INVALID,Bounded Scryfall query/operator probe was rejected.,Correct or retire syntax claim in source-review process.
operator-catalog-R128,Operator_Catalog,128,unique:cards,unique:cards,Results,Production-ready,,unique:cards,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R129,Operator_Catalog,129,unique:prints,unique:prints,Results,Production-ready,,unique:prints,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R130,Operator_Catalog,130,unique:art,unique:art,Results,Production-ready,,unique:art,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R131,Operator_Catalog,131,display:,display:,Results,Production-ready,,display:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R132,Operator_Catalog,132,order:,order:,Results,Production-ready,,order:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R133,Operator_Catalog,133,direction:,direction:,Results,Production-ready,,direction:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
operator-catalog-R134,Operator_Catalog,134,prefer:,prefer:,Results,Production-ready,,prefer:,UNVERIFIED,No external or internal verifier matched this record.,Owner/domain review required before promotion.
plain-language-R4,Plain_Language,4,white,w,Color,,0.97,[COLOR_OPERATOR]w,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
plain-language-R5,Plain_Language,5,blue,u,Color,,0.97,[COLOR_OPERATOR]u,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
plain-language-R6,Plain_Language,6,black,b,Color,,0.97,[COLOR_OPERATOR]b,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
plain-language-R7,Plain_Language,7,red,r,Color,,0.97,[COLOR_OPERATOR]r,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
plain-language-R8,Plain_Language,8,green,g,Color,,0.97,[COLOR_OPERATOR]g,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
plain-language-R9,Plain_Language,9,colorless,c,Color,,0.97,[COLOR_OPERATOR]c,VERIFIED_INTERNAL,Workbook governance/schema/internal record; no external Scryfall fact required by this verifier.,Keep as internal workbook governance unless a later source authority says otherwise.
plain-language-R10,Plain_Language,10,azorius,wu,Color identity,,0.92,id<=wu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R11,Plain_Language,11,dimir,ub,Color identity,,0.92,id<=ub,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R12,Plain_Language,12,rakdos,br,Color identity,,0.92,id<=br,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R13,Plain_Language,13,gruul,rg,Color identity,,0.92,id<=rg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R14,Plain_Language,14,selesnya,gw,Color identity,,0.92,id<=gw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R15,Plain_Language,15,orzhov,wb,Color identity,,0.92,id<=wb,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R16,Plain_Language,16,izzet,ur,Color identity,,0.92,id<=ur,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R17,Plain_Language,17,golgari,bg,Color identity,,0.92,id<=bg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R18,Plain_Language,18,boros,rw,Color identity,,0.92,id<=rw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R19,Plain_Language,19,simic,gu,Color identity,,0.92,id<=gu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R20,Plain_Language,20,bant,gwu,Color identity,,0.92,id<=gwu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R21,Plain_Language,21,esper,wub,Color identity,,0.92,id<=wub,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R22,Plain_Language,22,grixis,ubr,Color identity,,0.92,id<=ubr,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R23,Plain_Language,23,jund,brg,Color identity,,0.92,id<=brg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R24,Plain_Language,24,naya,rgw,Color identity,,0.92,id<=rgw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R25,Plain_Language,25,abzan,wbg,Color identity,,0.92,id<=wbg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R26,Plain_Language,26,jeskai,urw,Color identity,,0.92,id<=urw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R27,Plain_Language,27,sultai,bgu,Color identity,,0.92,id<=bgu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R28,Plain_Language,28,mardu,rwb,Color identity,,0.92,id<=rwb,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R29,Plain_Language,29,temur,gur,Color identity,,0.92,id<=gur,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R30,Plain_Language,30,silverquill,wb,Color identity,,0.92,id<=wb,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R31,Plain_Language,31,prismari,ur,Color identity,,0.92,id<=ur,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R32,Plain_Language,32,witherbloom,bg,Color identity,,0.92,id<=bg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R33,Plain_Language,33,lorehold,rw,Color identity,,0.92,id<=rw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R34,Plain_Language,34,quandrix,gu,Color identity,,0.92,id<=gu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R35,Plain_Language,35,glint-eye,ubrg,Color identity,,0.92,id<=ubrg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R36,Plain_Language,36,glint eye,ubrg,Color identity,,0.92,id<=ubrg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R37,Plain_Language,37,dune-brood,brgw,Color identity,,0.92,id<=brgw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R38,Plain_Language,38,dune brood,brgw,Color identity,,0.92,id<=brgw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R39,Plain_Language,39,ink-treader,rgwu,Color identity,,0.92,id<=rgwu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R40,Plain_Language,40,ink treader,rgwu,Color identity,,0.92,id<=rgwu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R41,Plain_Language,41,witch-maw,gwub,Color identity,,0.92,id<=gwub,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R42,Plain_Language,42,witch maw,gwub,Color identity,,0.92,id<=gwub,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R43,Plain_Language,43,yore-tiller,wubr,Color identity,,0.92,id<=wubr,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R44,Plain_Language,44,yore tiller,wubr,Color identity,,0.92,id<=wubr,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R45,Plain_Language,45,chaos,ubrg,Color identity,,0.92,id<=ubrg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R46,Plain_Language,46,aggression,brgw,Color identity,,0.92,id<=brgw,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R47,Plain_Language,47,altruism,rgwu,Color identity,,0.92,id<=rgwu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R48,Plain_Language,48,growth,gwub,Color identity,,0.92,id<=gwub,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R49,Plain_Language,49,artifice,wubr,Color identity,,0.92,id<=wubr,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R50,Plain_Language,50,five color,wubrg,Color identity,,0.92,id<=wubrg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R51,Plain_Language,51,five-color,wubrg,Color identity,,0.92,id<=wubrg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R52,Plain_Language,52,5 color,wubrg,Color identity,,0.92,id<=wubrg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
plain-language-R53,Plain_Language,53,wubrg,wubrg,Color identity,,0.92,id<=wubrg,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R4,Archetype_Map,4,token deck; go wide; token makers; make tokens,token deck; go wide; token makers; make tokens,Semantic function,Review,0.68,o:/create.*token/,STALE,Tagger probe indicates the claimed tag is not currently accepted.,Queue for tag review; do not replace with fuzzy tag.
archetype-map-R5,Archetype_Map,5,+1 counters; plus one counters; counters matter,+1 counters; plus one counters; counters matter,Semantic function,Production-ready,0.94,o:/\+1\/\+1 counter/,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R6,Archetype_Map,6,artifacts; artifact deck; artifacts matter,artifacts; artifact deck; artifacts matter,Relationship,Review,0.68,t:artifact,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R7,Archetype_Map,7,combo; combos; combo pieces,combo; combos; combo pieces,Subjective archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R8,Archetype_Map,8,lifegain; life gain; gain life,lifegain; life gain; gain life,Semantic function,Production-ready,0.94,o:/gain.*life/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R9,Archetype_Map,9,spellslinger; spells matter; instants and sorceries,spellslinger; spells matter; instants and sorceries,Relationship,Semantic,0.3,(t:instant or t:sorcery),SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R10,Archetype_Map,10,aristocrats; death triggers; sacrifice deck,aristocrats; death triggers; sacrifice deck,Composite archetype,Review,0.68,o:sacrifice,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R11,Archetype_Map,11,reanimator; reanimate; bring creatures back,reanimator; reanimate; bring creatures back,Semantic function,Review,0.68,o:/return.*creature.*from.*graveyard.*battlefield/,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R12,Archetype_Map,12,ramp; mana ramp; accelerate mana,ramp; mana ramp; accelerate mana,Semantic function,Production-ready,0.94,otag:ramp,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R13,Archetype_Map,13,lands matter; land deck; land synergy,lands matter; land deck; land synergy,Relationship,Semantic,0.3,o:land,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R14,Archetype_Map,14,landfall,landfall,Named mechanic,Production-ready,0.94,o:landfall,AMBIGUOUS,Same normalized term has multiple legitimate workbook meanings or mappings.,Add context-sensitive Plain Reading disambiguation; do not select a global winner.
archetype-map-R15,Archetype_Map,15,treasure; treasures; treasure tokens,treasure; treasures; treasure tokens,Named token/function,Production-ready,0.94,o:Treasure,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R16,Archetype_Map,16,equipment; equipments,equipment; equipments,Native taxonomy,Production-ready,0.94,t:equipment,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R17,Archetype_Map,17,enchantress; enchantments matter,enchantress; enchantments matter,Relationship,Semantic,0.3,o:enchantment,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R18,Archetype_Map,18,control; control deck,control; control deck,Subjective archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R19,Archetype_Map,19,voltron; suit up commander; commander damage,voltron; suit up commander; commander damage,Composite archetype,Semantic,0.3,(t:equipment or t:aura),SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R20,Archetype_Map,20,blink; flicker; exile and return,blink; flicker; exile and return,Semantic function,Production-ready,0.94,o:/exile.*return.*battlefield/,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R21,Archetype_Map,21,graveyard value; graveyard matters; yard value,graveyard value; graveyard matters; yard value,Relationship,Semantic,0.3,o:graveyard,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R22,Archetype_Map,22,mill; mill opponent; decking,mill; mill opponent; decking,Semantic function,Production-ready,0.94,o:mill,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R23,Archetype_Map,23,big mana; stompy; big creatures,big mana; stompy; big creatures,Subjective archetype,Semantic,0.3,mv>=6,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R24,Archetype_Map,24,typal; tribal; creature type deck,typal; tribal; creature type deck,Relationship,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R25,Archetype_Map,25,midrange; value deck; grindy,midrange; value deck; grindy,Subjective archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R26,Archetype_Map,26,politics; deals; political cards,politics; deals; political cards,Relationship,Review,0.68,o:/you and target opponent|each player|an opponent may/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R27,Archetype_Map,27,aura; auras,aura; auras,Native taxonomy,Production-ready,0.94,t:aura,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R28,Archetype_Map,28,burn; direct damage; face damage,burn; direct damage; face damage,Semantic function,Review,0.68,o:/deals? \d+ damage/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R29,Archetype_Map,29,wheel; wheels; wheel effect,wheel; wheels; wheel effect,Semantic function,Review,0.68,o:/discard.*draw/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R30,Archetype_Map,30,discard; hand attack; make opponents discard,discard; hand attack; make opponents discard,Semantic function,Review,0.68,o:discard,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R31,Archetype_Map,31,clone; clones; copy creatures,clone; clones; copy creatures,Semantic function,Review,0.68,o:/copy.*creature|enters.*copy/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R32,Archetype_Map,32,theft; steal; copy; clone,theft; steal; copy; clone,Composite function,Semantic,0.3,(o:control or o:copy),SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R33,Archetype_Map,33,sacrifice; sac; sac outlet,sacrifice; sac; sac outlet,Semantic function,Review,0.68,o:sacrifice,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R34,Archetype_Map,34,storm; storm cards,storm; storm cards,Named mechanic/archetype,Review,0.68,kw:storm,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R35,Archetype_Map,35,stax; resource denial; prison,stax; resource denial; prison,Composite archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R36,Archetype_Map,36,group slug; punish everyone,group slug; punish everyone,Subjective archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
