sourcePage,productSection,deckName,mainCommander,secondaryCommanders,colors,theme,deckDescription,iconicCards,notesMechanicsMentioned,playstyleTags,primaryTheme,secondaryTheme,mainStrategy,mechanics,creatureTypeFocus,beginnerFriendly,complexity,politicalSocialPlay,combatFocus,comboPotential,graveyardFocus,tokenFocus,artifactFocus,enchantmentFocus,spellslingerFocus,rampFocus,controlFocus,aggression,valueEngine,recommendedFor,notRecommendedFor,voxManaPlacementFit,colorPhilosophySummary,whatThisDeckTeachesAboutItsColors,beginnerLesson,strategyLesson,voxManaBasicsPageUse,relatedArchetypes,relatedMechanics
https://cardgamebase.com/commander-precons/,Final Fantasy Commander Precons,Revival Trance,"Terra, Herald of Hope",,White; Black; Red,"Self-mill, reanimator","A Mardu reanimator deck based on Final Fantasy VI. Self-mills and discards to fill the graveyard, then recurs creatures using reanimation effects. A twist: the commander only reanimates creatures with 3 or less power, making it feel distinct from other reanimator piles.","Terra, Herald of Hope; Kefka, Psychotic Mage; Reanimate; Necromantic Selection; Daretti, Scrap Savant",Self-mill; discard effects; reanimation; commander restriction on 3 or less power creatures; Reanimate card included,reanimator; graveyard; self-mill; combo,Reanimator,Self-mill / discard,"Fill graveyard via self-mill and discard, then reanimate creatures — particularly those with 3 or less power per the commander's ability — to recur value efficiently",Self-mill; Reanimation,unclear from source,2,3,1,2,3,5,1,1,1,1,1,2,2,4,Final Fantasy VI fans and players who enjoy graveyard-based reanimator strategies with a twist on creature power restrictions,Players who dislike graveyard-heavy strategies or those bothered by the self-mill vulnerability to exile effects,"Fits Black-primary players who value recursion and power through resource exchange, with White's protective elements and Red's impulse providing support","Black's dominion over death and recursion drives the engine, while White adds protective elements and Red provides discard and impulse draw to fuel the graveyard.",Illustrates how Mardu colors approach reanimation differently — using Black's death-recursion with Red's discard synergies as a unique filling mechanism.,Good introduction to reanimator strategy; the power restriction creates a teachable constraint that helps players understand how commander abilities shape deck construction.,Teaches graveyard filling strategies and how creature power restrictions can create interesting deckbuilding constraints and decisions.,Good example for explaining the reanimator archetype and how self-mill and discard work as enablers rather than liabilities.,reanimator; graveyard; self-mill,Self-mill; Discard; Reanimation
https://cardgamebase.com/commander-precons/,Final Fantasy Commander Precons,Limit Break,"Cloud, Ex-SOLDIER",,White; Red; Green,"Equipment, 7+ power",A Naya Equipment deck themed around Final Fantasy VII and Cloud's Buster Sword. Provides a wide variety of equipment and bonus rewards for buffing the commander to 7 or more power. Strong pickup for equipment lovers and FF VII fans.,"Cloud, Ex-SOLDIER; Tifa, Lockhart of AVALANCHE; Sephiroth, the One-Winged; Nazahn, Revered Bladesmith; Hammer of Nazahn",Equipment synergies; 7+ power threshold rewards; wide weapon variety,equipment; combat; aggro; voltron,Equipment,7+ power threshold rewards,"Equip Cloud and other creatures with a variety of weapons, trigger rewards at 7+ power, and win through combat with buffed creatures",Equipment,unclear from source,3,2,1,5,2,1,1,3,1,1,2,1,4,3,"Players who enjoy equipment-focused voltron or go-wide combat strategies, FF VII fans, and those who want a relatively approachable aggressive deck",Players who prefer non-combat win conditions or dislike artifact-dependent strategies,"Strong fit for White/Red/Green (Naya) players who value Green's creature base, Red's aggression, and White's protective equipment synergies","White's protective order, Red's combat passion, and Green's creature power combine to make an offensive force equipped with legendary weapons.","Shows how Naya colors approach combat — not just through creatures, but through equipping them with tools that multiply their effectiveness.",One of the more approachable FF precons; teaches equipment basics and combat threshold triggers in an intuitive way.,Teaches how to build toward a power threshold and how equipment synergies create combat advantages over multiple turns.,Good example for explaining Equipment and voltron-adjacent strategies; accessible to beginners learning about combat-focused precons.,equipment; voltron; aggro; combat,Equipment; Power threshold triggers; Combat buffs
https://cardgamebase.com/commander-precons/,Final Fantasy Commander Precons,Counter Blitz,"Tidus, Yuna's Guardian",,White; Blue; Green,Moving counters,"A Bant deck from Final Fantasy X centered on moving and manipulating counters on permanents. The main focus is +1/+1 counters, with a few other counter types in the mix. Proliferate is part of the strategy, making dice management essential.","Tidus, Yuna's Guardian; Deepglow Skate; Doubling Season; Yenna, Bastion of Tidekeep; Aura Shards",Moving counters; +1/+1 counters; proliferate; multiple counter types; dice required,counters; proliferate; value; combat,Moving counters,+1/+1 counters,"Manipulate and move counters around permanents, proliferate to stack them, and use counter-payoffs for value and board advantage",Proliferate,unclear from source,2,3,1,3,3,1,1,1,1,1,2,2,2,4,"Players who enjoy counter manipulation and proliferate strategies, especially FF X fans","Players who dislike tracking multiple counter types or prefer faster, more aggressive strategies","Fits White/Blue/Green (Bant) players — Blue's love of incremental advantage, Green's creature base, and White's supportive structure create a well-rounded counter engine","Blue's analytical precision, Green's growth, and White's protection combine to carefully grow and redistribute counters as a flexible resource.","Shows Bant's strengths in incremental value and counter synergies — not as aggressive as Naya, but steadily building overwhelming board presence.",Moderate learning curve; teaches players about counter manipulation and the proliferate mechanic in an organized and manageable way.,Teaches players how moving counters between permanents creates flexibility and how proliferate multiplies that advantage over time.,Solid example for explaining proliferate and counter-moving mechanics in a Bant shell.,counters; proliferate; combat; value engine,Proliferate; +1/+1 counters; Counter movement
https://cardgamebase.com/commander-precons/,Final Fantasy Commander Precons,Scions & Spellcraft,"Y'shtola, Night's Blessed",,White; Blue; Black,"Card advantage, control","An Esper control deck based on Final Fantasy XIV. Less mechanically specific than the other FF precons — plays a general control game by removing threats, drawing cards, protecting itself, and slowly accruing value. Best for players who want to dictate game pace.","Y'shtola, Night's Blessed; Urianger, Studious Astrologian; Yuriko, the Tiger's Shadow; Varina, Lich Queen; Bident of Thassa",Card advantage; removal; protection; value generation; control-oriented,control; card draw; value; removal,Control,Card advantage,"Control the game through removal and protection, draw cards consistently, and win through accumulated value advantage rather than a single explosive strategy",,unclear from source,2,3,2,2,2,1,1,1,1,2,1,5,1,4,"Players who enjoy controlling the pace of games, drawing cards, and winning through incremental advantage rather than explosive turns",Players who prefer aggressive or combo-oriented strategies; those who dislike slow-building games,"Ideal for Blue-primary Esper players who value knowledge, planning, and control — with Black adding removal depth and White providing protective stability","Blue's control and card advantage, Black's removal depth, and White's protective structure make this deck a fortress of incremental value.","Demonstrates the Esper control identity — not winning through a specific mechanism, but by outlasting and out-resourcing opponents.","Not ideal for beginners due to reactive playstyle, but an excellent choice for players learning how to control the pace of Commander games.","Teaches players about reactive decision-making, card advantage prioritization, and how control wins without a single dominant game plan.",Strong example for explaining control archetypes and Esper color identity on a basics page.,control; card draw; value engine,Card advantage; Removal; Protection
https://cardgamebase.com/commander-precons/,Tarkir: Dragonstorm Commander Precons,Abzan Armor,Felothar the Steadfast,,White; Black; Green,"Defenders, toughness","An unusual Abzan deck focused on high-toughness creatures and defenders. Normally defenders cannot attack, but the commander enables them to do so. Compared to the Doran, the Siege Tower archetype. Described as unusual but fun.","Felothar the Steadfast; Doran, the Siege Tower; Tetsuko Umezawa, Fugitive; High Alert; Arcades, the Strategist",Defenders; high toughness; commander enables defenders to attack; Doran archetype comparison,defenders; toughness matters; combat; tribal,Defenders / toughness,Defender tribal attack enablement,"Build a board of high-toughness defenders, use the commander to enable them to attack, and win through combat with creatures that opponents underestimate",Defender,unclear from source,3,2,1,4,2,1,1,1,1,1,2,2,3,2,"Players who enjoy subverting expectations, toughness-matters gameplay, and the novelty of attacking with defenders",Players who dislike aggressive combat strategies or prefer combo and control approaches,"Good fit for White/Black/Green (Abzan) players drawn to White's structure and endurance, Green's natural toughness, and Black's willingness to flip conventions","White's defensive protection, Green's natural toughness, and Black's subversive power combine to make defense into offense — a wall that fights back.","Demonstrates how Abzan can take seemingly defensive resources and turn them into attacking threats, reflecting the color identities' combined resilience.",Accessible concept for new players; the theme of 'defenders that attack' is intuitive and easy to understand.,Teaches players how to leverage overlooked stat lines (toughness) and how a single commander ability can flip a deck's entire gameplay.,Good example for explaining toughness-matters archetypes and how commanders can define unusual deckbuilding directions.,defenders; toughness matters; combat,Defender; Toughness matters; Combat enablement
https://cardgamebase.com/commander-precons/,Tarkir: Dragonstorm Commander Precons,Mardu Surge,Zurgo Stormrender,,White; Black; Red,"Attacking tokens, sacrifice","A Mardu aggro deck with meaningful depth — not just straightforward beatdown. Combines aggressive token production with sacrifice synergies for a multi-layered, never-boring play experience.","Zurgo Stormrender; Alesha, Who Smiles at Death; Pia Nalaar, Consul of Revival; Crackling Doom; Anointed Procession",Token production; sacrifice synergies; aggressive combat; multiple directions described,tokens; sacrifice; aggro; aristocrats,Attacking tokens,Sacrifice,"Create tokens quickly and attack aggressively, while using sacrifice synergies to generate additional value from those tokens and threaten opponents from multiple angles",Sacrifice,unclear from source,3,3,1,4,2,2,4,1,1,1,2,1,4,3,Players who enjoy aggressive token strategies with sacrifice depth; good for players who want more from aggro than just attacking,"Players who prefer slower, more defensive or control-oriented strategies","Strong fit for White/Black/Red (Mardu) players — White's tokens, Red's aggression, and Black's sacrifice combine for a multidimensional offensive identity","Red's aggression drives the attack, White creates the token army, and Black ensures nothing dies without generating value — a relentless three-pronged offensive.",Shows how Mardu combines three aggressive colors into a deck that is more than the sum of its parts — aggression plus sacrifice creates a value loop.,Accessible for intermediate players; teaches how tokens and sacrifice work together in an intuitive way.,Teaches how to balance aggression with sacrifice value — when to attack and when to sacrifice for maximum benefit.,Good example for explaining token-sacrifice synergies and Mardu color identity.,tokens; aristocrats; aggro; sacrifice,Token generation; Sacrifice; Combat aggression
https://cardgamebase.com/commander-precons/,Tarkir: Dragonstorm Commander Precons,Jeskai Striker,"Shiko and Narset, Unified",,White; Blue; Red,"Extra spells, prowess","A Jeskai spell-focused deck that rewards casting multiple spells of any card type. The top payoff is copying spells with the commander, enabling massively powerful turns. Described as containing fun combos and one of the more powerful Tarkir precon turns.","Shiko and Narset, Unified; Narset, Enlightened Master; Thousand-Year Storm; Bonus Round; Swarm Intelligence",Prowess; casting multiple spells; spell copying with commander; noncreature spell focus with broader card type extension,spellslinger; combo; copy effects; prowess,Casting multiple spells / prowess,Spell copying,"Cast multiple spells in a turn to trigger prowess and other payoffs, then copy key spells with the commander for explosive value turns",Prowess,unclear from source,2,4,1,2,4,1,1,1,1,5,2,2,3,4,"Players who love chaining spells, creating explosive turns, and copy-spell combos in a Jeskai shell",Players who prefer creature-heavy or board-focused strategies; those who dislike managing stack complexity,"Excellent fit for White/Blue/Red (Jeskai) players — Blue's precision planning, Red's chaotic spell-slinging, and White's structural support enable perfectly timed explosive turns","Blue plans the sequence, Red generates the impulsive power, and White holds the line — together making each turn a precisely orchestrated explosion.",Demonstrates Jeskai's identity as a spellcasting-focused color combination where casting multiple spells rewards careful sequencing.,Complex due to spell timing and copy interactions; better for intermediate players who want to learn advanced spell sequencing.,Teaches players how to sequence spells for maximum impact and how copy effects create exponential value from a single card.,"Great example for explaining prowess, spell copying, and how to build toward explosive turns in a spell-focused deck.",spellslinger; combo; prowess; copy effects,Prowess; Spell copying; Extra spell triggers
https://cardgamebase.com/commander-precons/,Tarkir: Dragonstorm Commander Precons,Temur Roar,"Eshki, Temur's Roar",Ureni of the Unwritten,Blue; Red; Green,"Ramp, Dragons","A Temur Dragon ramp deck where the plan is to ramp into massive dragons. The secondary commander, Ureni of the Unwritten, is popular as an alternative commander for drawing and casting Dragons for free. Described as cool and deeply enjoyable for dragon and ramp lovers.","Eshki, Temur's Roar; Ureni of the Unwritten; Atarka, World Render; Selvala, Heart of the Wilds; Garruk's Uprising",Ramp; Dragon tribal; casting Dragons for free with Ureni; secondary commander explicitly named,dragons; ramp; tribal; big creatures,Dragons tribal,Ramp,"Ramp aggressively into the mid-to-late game, then cast massive Dragons for free or at a discount using the secondary commander, winning through dragon-powered combat",Ramp,Dragons,3,2,1,4,2,1,1,1,1,1,4,1,4,3,"Dragon enthusiasts, ramp lovers, and players who want a clear and satisfying game plan of building up to enormous creatures",Players who prefer combo or control strategies; those who want a more interactive or unique play pattern,"Strong fit for Blue/Red/Green (Temur) players — Green's ramp, Red's dragon-fueled aggression, and Blue's card draw combine for an epic creature-casting experience","Green fuels the engine with ramp, Red brings the heart of dragons and fire, and Blue provides the card draw to find them — a triumvirate of power and inevitability.",Demonstrates Temur's identity as the color combination that produces the most explosive creature-based ramp strategies.,"Accessible to beginners who want a simple game plan — ramp, then cast dragons. The straightforward strategy makes it good for newer players.",Teaches how ramp investment in early turns translates directly into late-game dominance through large creatures.,Excellent beginner-accessible example for explaining Dragon tribal and ramp archetypes.,dragons; ramp; tribal; big creatures,Ramp; Dragon synergy; Free casting triggers
https://cardgamebase.com/commander-precons/,Tarkir: Dragonstorm Commander Precons,Sultai Arisen,"Kotis, Sibsig Champion",,Blue; Black; Green,Graveyard,"A Sultai graveyard value deck. The theme is acknowledged as not the most original — it's straightforward graveyard value extraction. The 'Zombie Druid' branding on the box is noted as misleading, as there are no meaningful synergies with those types; they refer only to tokens generated by Teval, the Balanced Scale.","Kotis, Sibsig Champion; Teval, the Balanced Scale; Sidisi, Brood Tyrant; Muldrotha, the Gravetide; Villainous Wealth","Graveyard value; tokens from Teval, the Balanced Scale mentioned; Zombie Druid noted as non-synergistic box text",graveyard; value; control; reanimator,Graveyard value,unclear from source,"Fill and exploit the graveyard for value, recurring resources and generating advantage through graveyard interaction in the classic Sultai style",,unclear from source,2,3,1,2,3,5,1,1,1,1,2,2,2,4,Players who enjoy graveyard-based value strategies and classic Sultai goodstuff gameplay,Players looking for unique or unusual mechanics; those who want something beyond the classic graveyard theme,"Solid fit for Blue/Black/Green (Sultai) players who value Black's graveyard dominion, Blue's card advantage, and Green's creature base as a graveyard engine","Black commands the graveyard, Blue selects what to fill and recur, and Green provides the creature density to make the engine run — classic Sultai value.",Quintessential Sultai deck teaching players how three colors combine to make graveyard strategies reliable and consistent.,"Good entry point for learning graveyard strategies in a controlled, manageable context; not as explosive as dedicated combo graveyard decks.",Teaches core graveyard value principles — filling the graveyard intentionally and extracting incremental advantage from it.,Classic example for explaining Sultai identity and graveyard archetypes on a basics page.,graveyard; value engine; reanimator; control,Graveyard recursion; Value generation; Self-mill
https://cardgamebase.com/commander-precons/,Aetherdrift Commander Precons,Eternal Might,"Temmet, Naktamun's Will",,White; Blue; Black,"Zombies, looting","A Zombie deck with a twist — rather than spawning 2/2 tokens and relying heavily on traditional graveyard synergies, it pairs Zombie tribal with looting (drawing and discarding for card selection). The combination opens new possibilities beyond typical Zombie strategies.","Temmet, Naktamun's Will; Embalm; Anointed Procession; Champion of Wits; Vizier of Many Faces",Zombie tribal; looting (draw and discard); card selection; distinguished from traditional Zombie token strategies,tribal; zombies; looting; graveyard; value,Zombies tribal,Looting,"Build a Zombie-based board while using looting to selectively fill the graveyard and find key pieces, combining tribal synergies with card selection advantage",Looting,Zombies,3,3,1,3,2,3,2,1,1,1,1,2,3,3,Zombie tribal fans who want a fresh take on the archetype and players who enjoy card selection through looting,Players seeking traditional Zombie token flooding strategies or those who prefer non-tribal approaches,Good fit for Esper (White/Blue/Black) players who want tribal depth layered with Blue's card selection and Black's graveyard ambition,"Black commands the undead army, Blue curates what enters the graveyard through looting, and White adds structure and protective elements to the horde.",Shows how Esper can take a traditionally Black-focused strategy (Zombies) and add meaningful Blue elements (card selection) to create a more nuanced experience.,Accessible for players familiar with tribal strategies who want to add looting and graveyard interaction without overwhelming complexity.,Teaches players about looting as a card selection tool and how it complements rather than replaces graveyard strategies.,Good example for explaining Zombie tribal with a twist and introducing looting as a card selection mechanic.,tribal; graveyard; looting; value,Zombie tribal; Looting; Card selection
https://cardgamebase.com/commander-precons/,Aetherdrift Commander Precons,Living Energy,"Saheeli, Radiant Creator",,Blue; Red; Green,"Energy counters, artifacts","One of several energy-counter precons, distinguishing itself through a Blue-Red-Green color combination and an artifact secondary theme. Noted as mainly an energy deck with an artifact and Artificer focus layered in. The third energy precon in roughly a year of releases.","Saheeli, Radiant Creator; Aethertide Whale; Gonti's Aether Heart; Decoction Module; Whirler Virtuoso",Energy counters; artifacts; Artificers; third energy precon in a year noted,energy; artifacts; value; combo,Energy counters,Artifacts / Artificers,"Generate and spend energy counters as an alternate resource to power effects, with artifact synergies and Artificer tribal support as secondary value engines",Energy,Artificers,2,3,1,2,3,1,1,4,1,1,2,2,2,4,"Players interested in the energy mechanic, artifact-based strategies, or those returning to Magic who missed original Kaladesh energy",Players who prefer streamlined combat strategies or those who dislike managing alternate resource currencies,"Good fit for Blue/Red/Green (Temur) players — Red's inventive energy, Blue's planning, and Green's ramp supporting a creative artifact-energy engine","Red's inventive energy literally powers the deck, Blue's precision manages the resource, and Green's growth provides the mana base for large artifact plays.",Demonstrates how Temur's color combination can drive an energy-based alternate resource strategy supported by artifact construction.,Energy can be confusing as a mechanic at first; this deck is better suited to intermediate players familiar with alternate resource management.,Teaches how alternate resources like energy function as flexible mana-adjacent currencies and how to pair them with artifact synergies.,Good example for explaining energy as an alternate resource and how artifacts and energy synergize in a Temur shell.,energy; artifacts; combo; value engine,Energy counters; Artifact synergy; Artificer tribal
https://cardgamebase.com/commander-precons/,Duskmourn: House of Horror Commander Precons,Miracle Worker,"Aminatou, Veil Piercer",,White; Blue; Black,"Enchantments, miracles","A unique Esper deck combining enchantments with the miracle mechanic and library-top manipulation. Offers cost reduction as a major benefit. Features Aminatou as a legendary creature, a returning fan-favorite character.","Aminatou, Veil Piercer; Teferi, Temporal Pilgrim; Entreat the Angels; Temporal Mastery; Terminus",Miracle mechanic; enchantments; top-of-library manipulation; cost reduction,enchantments; miracles; library manipulation; control,Enchantments,Miracles / top-of-library manipulation,"Play enchantments and use library-top manipulation to set up miracle triggers for cost-reduced spells, building a controlling enchantment-based engine",Miracle,unclear from source,2,4,1,1,3,1,1,1,5,2,1,4,1,4,"Players who love enchantments, library manipulation, and unique mechanics like Miracle; Aminatou fans",Players who prefer aggressive or creature-based strategies; those who dislike managing library order,"Strong fit for Esper (White/Blue/Black) players who value Blue's curiosity and control, White's enchantment order, and Black's mysterious depth","Blue manipulates the library to set up precise plays, White structures the enchantment engine, and Black adds depth and mystery — together enabling perfectly timed miracle moments.","Shows how Esper can build an enchantment-control deck that's mechanically unique through Miracle, demonstrating the power of library-order management.","Not ideal for beginners due to top-of-library tracking complexity, but great for players who want to learn a truly unusual mechanic combination.","Teaches players about the Miracle mechanic, top-deck manipulation, and how enchantments can form the backbone of a control strategy.",Excellent for introducing the Miracle mechanic and showing how enchantments drive an Esper control identity.,enchantments; control; library manipulation,Miracle; Library manipulation; Enchantments matter; Cost reduction
