identity,raw_identity_id,claim_id,statement,semantic_role,canon_status,confidence,source_ids,source_types,evidence_locations,evidence_classification,public_claim_suitability,live_scoring_link
DUNE,,live-answer:hall_DUNE_territorial_force#answer-2,Take what instinct wants: Motion is trustworthy because appetite and survival should strike before anyone civilizes the opening.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""JUND"",""likelihood"":0.8,""delta"":1},{""identity"":""BR"",""likelihood"":0.45,""delta"":0},{""identity"":""RG"",""likelihood"":0.4,""delta"":0},{""identity"":""BG"",""likelihood"":0.4,""delta"":0}],""negative"":[{""identity"":""DUNE"",""likelihood"":0.35,""delta"":-0.45}]}"
DUNE,,live-answer:hall_DUNE_territorial_force#answer-3,"Protect the living whole: Motion is trustworthy when the charge serves abundance, belonging, and the life that must stay sheltered.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""NAYA"",""likelihood"":0.8,""delta"":1},{""identity"":""WG"",""likelihood"":0.45,""delta"":0},{""identity"":""RG"",""likelihood"":0.4,""delta"":0},{""identity"":""WR"",""likelihood"":0.4,""delta"":0}],""negative"":[{""identity"":""DUNE"",""likelihood"":0.35,""delta"":-0.45}]}"
DUNE,,live-answer:hall_DUNE_territorial_force#answer-4,Let the opening learn while it moves: Motion is trustworthy when appetite adapts in real time and volatility keeps the field alive.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""GLINT"",""likelihood"":0.8,""delta"":1},{""identity"":""UG"",""likelihood"":0.45,""delta"":0},{""identity"":""UR"",""likelihood"":0.4,""delta"":0},{""identity"":""BG"",""likelihood"":0.4,""delta"":0}],""negative"":[{""identity"":""DUNE"",""likelihood"":0.35,""delta"":-0.45}]}"
DUNE,,live-answer:hall_DUNE_missing_blue#answer-1,"It refuses detached contemplation: The force matters because the line claims ground before Blue-style distance, modeling, or cool delay can take command.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""DUNE"",""likelihood"":0.95,""delta"":1.45},{""identity"":""BR"",""likelihood"":0.45,""delta"":0},{""identity"":""RG"",""likelihood"":0.45,""delta"":0},{""identity"":""WG"",""likelihood"":0.4,""delta"":0},{""identity"":""WB"",""likelihood"":0.4,""delta"":0},{""identity"":""WR"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""GLINT"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""ABZAN"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""MARDU"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""JUND"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""NAYA"",""likelihood"":0.25,""delta"":-0.7}]}"
DUNE,,live-answer:hall_DUNE_missing_blue#answer-2,"It is the charge with a name: The force matters because speed, oath, and ruthless commitment move first under a war-coded opening.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""MARDU"",""likelihood"":0.8,""delta"":1},{""identity"":""WR"",""likelihood"":0.45,""delta"":0},{""identity"":""BR"",""likelihood"":0.4,""delta"":0},{""identity"":""WB"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""DUNE"",""likelihood"":0.35,""delta"":-0.45}]}"
DUNE,,live-answer:hall_DUNE_missing_blue#answer-3,"It is the house that endures: The force matters because lineage, endurance, and survival keep pressure answerable to the living house.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""ABZAN"",""likelihood"":0.8,""delta"":1},{""identity"":""WB"",""likelihood"":0.45,""delta"":0},{""identity"":""WG"",""likelihood"":0.4,""delta"":0},{""identity"":""BG"",""likelihood"":0.4,""delta"":0}],""negative"":[{""identity"":""DUNE"",""likelihood"":0.35,""delta"":-0.45}]}"
DUNE,,live-answer:hall_DUNE_missing_blue#answer-4,"It is the current that adapts: The force matters because learning, appetite, volatility, and living growth keep mutating before order can pin them down.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""GLINT"",""likelihood"":0.8,""delta"":1},{""identity"":""UG"",""likelihood"":0.45,""delta"":0},{""identity"":""UR"",""likelihood"":0.4,""delta"":0},{""identity"":""BG"",""likelihood"":0.4,""delta"":0}],""negative"":[{""identity"":""DUNE"",""likelihood"":0.35,""delta"":-0.45}]}"
INK,,live-answer:hall_INK_protected_abundance#answer-1,"Guard the commons: Sharing is trustworthy when generosity has a public boundary that keeps knowledge, care, and resources from becoming private leverage.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""INK"",""likelihood"":0.95,""delta"":1.45},{""identity"":""WU"",""likelihood"":0.45,""delta"":0},{""identity"":""WG"",""likelihood"":0.45,""delta"":0},{""identity"":""UG"",""likelihood"":0.4,""delta"":0},{""identity"":""UR"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""WR"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""RG"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""BANT"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""NAYA"",""likelihood"":0.25,""delta"":-0.7}],""negative"":[{""identity"":""B"",""likelihood"":0.45,""delta"":0},{""identity"":""UB"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""BR"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""BG"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""GLINT"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""DUNE"",""likelihood"":0.25,""delta"":-0.7}]}"
INK,,live-answer:hall_INK_protected_abundance#answer-2,Let appetite take the opening: The shared thing is only useful if the hungriest force can convert it before the table slows it down.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""GLINT"",""likelihood"":0.75,""delta"":0.75},{""identity"":""JUND"",""likelihood"":0.55,""delta"":0.28},{""identity"":""BR"",""likelihood"":0.4,""delta"":0},{""identity"":""BG"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""INK"",""likelihood"":0.35,""delta"":-0.45}]}"
INK,,live-answer:hall_INK_protected_abundance#answer-3,"Hold the line by force: The resource stays honest when pressure, cost, and bodies keep the field claimed before distance can bargain it away.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""DUNE"",""likelihood"":0.75,""delta"":0.75},{""identity"":""WR"",""likelihood"":0.4,""delta"":0},{""identity"":""RG"",""likelihood"":0.4,""delta"":0},{""identity"":""WB"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""INK"",""likelihood"":0.35,""delta"":-0.45}]}"
INK,,live-answer:hall_INK_protected_abundance#answer-4,"Make the process public: Trust comes from transparent procedure, shared records, and rules that everyone can audit.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WU"",""likelihood"":0.75,""delta"":0.75},{""identity"":""BANT"",""likelihood"":0.45,""delta"":0},{""identity"":""W"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""U"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""INK"",""likelihood"":0.2,""delta"":-0.9}]}"
INK,,live-answer:hall_INK_missing_black#answer-1,It resists private capture: The center is Ink when shared resources remain open because Black-style private hoarding is not allowed to define the gift.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""INK"",""likelihood"":0.95,""delta"":1.45},{""identity"":""WU"",""likelihood"":0.45,""delta"":0},{""identity"":""WG"",""likelihood"":0.45,""delta"":0},{""identity"":""UG"",""likelihood"":0.4,""delta"":0},{""identity"":""RG"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""UR"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""WR"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""B"",""likelihood"":0.45,""delta"":0},{""identity"":""UB"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""BR"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""BG"",""likelihood"":0.3,""delta"":-0.55}]}"
INK,,live-answer:hall_INK_missing_black#answer-2,"Everyone just gets more: The table mainly wants more cards, mana, and favors without asking what keeps those gifts from being captured.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WG"",""likelihood"":0.55,""delta"":0.28},{""identity"":""BANT"",""likelihood"":0.4,""delta"":0},{""identity"":""NAYA"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""INK"",""likelihood"":0.35,""delta"":-0.45}]}"
INK,,live-answer:hall_INK_missing_black#answer-3,"The archive is the whole point: The answer centers knowledge itself, treating the record as the identity rather than one protected public good among several.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""U"",""likelihood"":0.55,""delta"":0.28},{""identity"":""WU"",""likelihood"":0.45,""delta"":0},{""identity"":""BANT"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""INK"",""likelihood"":0.25,""delta"":-0.7}]}"
INK,,live-answer:hall_INK_missing_black#answer-4,One card carries it: A single card or commander is being asked to carry the whole identity instead of serving as bounded Commander texture.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WG"",""likelihood"":0.4,""delta"":0},{""identity"":""UR"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""INK"",""likelihood"":0.45,""delta"":0}]}"
WITCH,,live-answer:hall_WITCH_patient_cultivation#answer-1,"Let the roots keep the ledger: Patience is trustworthy when growth, structure, calculation, and ambition all protect the same future before impulse can scatter it.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WITCH"",""likelihood"":0.95,""delta"":1.45},{""identity"":""WG"",""likelihood"":0.45,""delta"":0},{""identity"":""WU"",""likelihood"":0.45,""delta"":0},{""identity"":""UG"",""likelihood"":0.4,""delta"":0},{""identity"":""WB"",""likelihood"":0.4,""delta"":0},{""identity"":""UB"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""BG"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""R"",""likelihood"":0.45,""delta"":0},{""identity"":""BR"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""RG"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""UR"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""GLINT"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""DUNE"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""INK"",""likelihood"":0.2,""delta"":-0.9}]}"
WITCH,,live-answer:hall_WITCH_patient_cultivation#answer-2,"Perfect the public order: The patient thing matters because law, process, and improvement can keep the group legible.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""BANT"",""likelihood"":0.8,""delta"":1},{""identity"":""WU"",""likelihood"":0.45,""delta"":0},{""identity"":""WG"",""likelihood"":0.4,""delta"":0}],""negative"":[{""identity"":""WITCH"",""likelihood"":0.35,""delta"":-0.45}]}"
WITCH,,live-answer:hall_WITCH_patient_cultivation#answer-3,"Turn the hidden resource: The patient thing matters because every secret, grave, and opportunity can become leverage.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""SULTAI"",""likelihood"":0.8,""delta"":1},{""identity"":""UB"",""likelihood"":0.45,""delta"":0},{""identity"":""BG"",""likelihood"":0.4,""delta"":0}],""negative"":[{""identity"":""WITCH"",""likelihood"":0.35,""delta"":-0.45}]}"
WITCH,,live-answer:hall_WITCH_patient_cultivation#answer-4,Make the commons flourish: The patient thing matters because shared abundance should keep circulating rather than becoming one private plan.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""INK"",""likelihood"":0.75,""delta"":0.75},{""identity"":""WU"",""likelihood"":0.4,""delta"":0},{""identity"":""WG"",""likelihood"":0.4,""delta"":0},{""identity"":""UG"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""WITCH"",""likelihood"":0.3,""delta"":-0.55}]}"
WITCH,,live-answer:hall_WITCH_missing_red#answer-1,"Keep the spark out of command: The center is Witch when impulse, spectacle, haste, and emotional release are excluded so cultivation can remain protected and calculated.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WITCH"",""likelihood"":0.95,""delta"":1.45},{""identity"":""WG"",""likelihood"":0.45,""delta"":0},{""identity"":""WU"",""likelihood"":0.45,""delta"":0},{""identity"":""UG"",""likelihood"":0.4,""delta"":0},{""identity"":""WB"",""likelihood"":0.4,""delta"":0},{""identity"":""UB"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""BG"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""R"",""likelihood"":0.5,""delta"":0.12},{""identity"":""BR"",""likelihood"":0.4,""delta"":0},{""identity"":""RG"",""likelihood"":0.4,""delta"":0},{""identity"":""UR"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""WR"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""GLINT"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""DUNE"",""likelihood"":0.3,""delta"":-0.55}]}"
WITCH,,live-answer:hall_WITCH_missing_red#answer-2,"Let the surge keep learning: The plan matters because appetite, volatility, and living force should adapt in motion.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""GLINT"",""likelihood"":0.8,""delta"":1},{""identity"":""UR"",""likelihood"":0.45,""delta"":0},{""identity"":""BR"",""likelihood"":0.4,""delta"":0},{""identity"":""RG"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""WITCH"",""likelihood"":0.35,""delta"":-0.45}]}"
WITCH,,live-answer:hall_WITCH_missing_red#answer-3,"Take the field before delay: The plan matters because bodies, cost, ignition, and pressure must claim ground now.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""DUNE"",""likelihood"":0.8,""delta"":1},{""identity"":""BR"",""likelihood"":0.45,""delta"":0},{""identity"":""RG"",""likelihood"":0.4,""delta"":0},{""identity"":""WR"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""WITCH"",""likelihood"":0.35,""delta"":-0.45}]}"
WITCH,,live-answer:hall_WITCH_missing_red#answer-4,"Count only the counters: The appeal is mainly proliferate, counters, or one famous commander rather than the full missing-Red worldview.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""UG"",""likelihood"":0.55,""delta"":0.28},{""identity"":""BANT"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""SULTAI"",""likelihood"":0.35,""delta"":-0.45}],""negative"":[{""identity"":""WITCH"",""likelihood"":0.45,""delta"":0}]}"
WR,,live-answer:hall_WR_protection#answer-1,Move now: Justice that arrives after the harm is complete is not enough.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WR"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WU"",""likelihood"":0.75,""delta"":0.75},{""identity"":""LOREHOLD"",""likelihood"":0.25,""delta"":-0.7}]}"
WR,,live-answer:hall_WR_protection#answer-2,"Preserve legitimacy: If the method breaks the standard, the victory may poison the next case.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WU"",""likelihood"":0.9,""delta"":1.2}],""negative"":[{""identity"":""WR"",""likelihood"":0.6,""delta"":0.4}]}"
WR,,live-answer:hall_WR_protection#answer-3,Check the past first: Someone has faced this before. The warning may already exist.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""LOREHOLD"",""likelihood"":0.85,""delta"":1}],""negative"":[{""identity"":""WR"",""likelihood"":0.35,""delta"":-0.45}]}"
WR,,live-answer:hall_WR_protection#answer-4,"Heal the group bond: The community needs to want protection together, not just receive it.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WG"",""likelihood"":0.75,""delta"":0.75}],""negative"":[{""identity"":""WR"",""likelihood"":0.3,""delta"":-0.55}]}"
LOREHOLD,,live-answer:hall_LOREHOLD_history#answer-1,"Interrogate the past: The ruin, record, ancestor, or artifact may know what haste will miss.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""LOREHOLD"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WR"",""likelihood"":0.55,""delta"":0.28},{""identity"":""UR"",""likelihood"":0.25,""delta"":-0.7}]}"
LOREHOLD,,live-answer:hall_LOREHOLD_history#answer-2,"Protect the present: History matters, but the person in danger is here now.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WR"",""likelihood"":0.9,""delta"":1.2}],""negative"":[{""identity"":""LOREHOLD"",""likelihood"":0.45,""delta"":0}]}"
LOREHOLD,,live-answer:hall_LOREHOLD_history#answer-3,Codify the lesson: The past matters because it should become better procedure.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WU"",""likelihood"":0.8,""delta"":1}],""negative"":[{""identity"":""LOREHOLD"",""likelihood"":0.25,""delta"":-0.7}]}"
LOREHOLD,,live-answer:hall_LOREHOLD_history#answer-4,Model the pattern: The past is data. The deeper truth is the structure beneath it.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""QUANDRIX"",""likelihood"":0.75,""delta"":0.75}],""negative"":[{""identity"":""LOREHOLD"",""likelihood"":0.25,""delta"":-0.7}]}"
PRISMARI,,live-answer:hall_PRISMARI_expression#answer-1,The unforgettable expression: Technique serves the feeling. The spell has to land in the body.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""PRISMARI"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""UR"",""likelihood"":0.45,""delta"":0},{""identity"":""QUANDRIX"",""likelihood"":0.45,""delta"":0}]}"
PRISMARI,,live-answer:hall_PRISMARI_expression#answer-2,"The mechanism underneath: If you cannot explain how it works, you have not mastered it.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""UR"",""likelihood"":0.9,""delta"":1.2}],""negative"":[{""identity"":""PRISMARI"",""likelihood"":0.4,""delta"":0}]}"
PRISMARI,,live-answer:hall_PRISMARI_expression#answer-3,The transgression: Make them uncomfortable enough to stop pretending.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""BR"",""likelihood"":0.85,""delta"":1}],""negative"":[{""identity"":""PRISMARI"",""likelihood"":0.3,""delta"":-0.55}]}"
PRISMARI,,live-answer:hall_PRISMARI_expression#answer-4,The precise phrase: The strongest performance may be one sentence said exactly right.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""SILVERQUILL"",""likelihood"":0.85,""delta"":1}],""negative"":[{""identity"":""PRISMARI"",""likelihood"":0.3,""delta"":-0.55}]}"
QUANDRIX,,live-answer:hall_QUANDRIX_pattern#answer-1,"The underlying pattern: The exception, proof, and model are where the real structure appears.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""QUANDRIX"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""BR"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""PRISMARI"",""likelihood"":0.3,""delta"":-0.55}]}"
QUANDRIX,,live-answer:hall_QUANDRIX_pattern#answer-2,The adapting body: A pattern matters when it helps life become more fit for the world.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""UG"",""likelihood"":0.9,""delta"":1.2}],""negative"":[{""identity"":""QUANDRIX"",""likelihood"":0.4,""delta"":0}]}"
QUANDRIX,,live-answer:hall_QUANDRIX_pattern#answer-3,"The test bench: Build the device, run the experiment, and let the weird result speak.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""UR"",""likelihood"":0.8,""delta"":1}],""negative"":[{""identity"":""QUANDRIX"",""likelihood"":0.25,""delta"":-0.7}]}"
QUANDRIX,,live-answer:hall_QUANDRIX_pattern#answer-4,"The record: Patterns matter, but history has already run experiments at scale.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""LOREHOLD"",""likelihood"":0.75,""delta"":0.75}],""negative"":[{""identity"":""QUANDRIX"",""likelihood"":0.25,""delta"":-0.7}]}"
SILVERQUILL,,live-answer:hall_SILVERQUILL_words#answer-1,"Say the line that changes the room: Words are force. Precision, praise, pressure, and image all matter.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""SILVERQUILL"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""UB"",""likelihood"":0.45,""delta"":0},{""identity"":""WU"",""likelihood"":0.35,""delta"":-0.45}]}"
SILVERQUILL,,live-answer:hall_SILVERQUILL_words#answer-2,Make the contract visible: Speech matters when it binds obligation to consequence.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WB"",""likelihood"":0.85,""delta"":1}],""negative"":[{""identity"":""SILVERQUILL"",""likelihood"":0.25,""delta"":-0.7}]}"
SILVERQUILL,,live-answer:hall_SILVERQUILL_words#answer-3,Codify the standard: The room changes when everyone knows the rule that applies.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WU"",""likelihood"":0.8,""delta"":1}],""negative"":[{""identity"":""SILVERQUILL"",""likelihood"":0.3,""delta"":-0.55}]}"
SILVERQUILL,,live-answer:hall_SILVERQUILL_words#answer-4,Make the feeling visible: Language is too small; the expression needs scale.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""PRISMARI"",""likelihood"":0.8,""delta"":1}],""negative"":[{""identity"":""SILVERQUILL"",""likelihood"":0.25,""delta"":-0.7}]}"
WITHERBLOOM,,live-answer:hall_WITHERBLOOM_essence#answer-1,The life-death exchange: Vitality is not clean. Healing may require proximity to decay.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WITHERBLOOM"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WU"",""likelihood"":0.45,""delta"":0},{""identity"":""WG"",""likelihood"":0.3,""delta"":-0.55}]}"
WITHERBLOOM,,live-answer:hall_WITHERBLOOM_essence#answer-2,The reclaimed remains: Use what the system threw away and make survival from it.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""BG"",""likelihood"":0.9,""delta"":1.2}],""negative"":[{""identity"":""WITHERBLOOM"",""likelihood"":0.3,""delta"":-0.55}]}"
